2019 Federal Election House of Representatives Two Candidate Preferred Flow of Preferences By Division [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:54 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,FromCandidateID,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateID,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercentage
VIC,234,Wills,33251,LP,Liberal,KILLIN,Peter,3,32350,ALP,Australian Labor Party,KHALIL,Peter,6,8876,51.48
VIC,234,Wills,33251,LP,Liberal,KILLIN,Peter,3,32657,GRN,The Greens (VIC),PULFORD,Adam,4,8365,48.52
VIC,234,Wills,32329,UAPP,United Australia Party,VENKAT,Manju,5,32350,ALP,Australian Labor Party,KHALIL,Peter,6,2166,72.71
VIC,234,Wills,32329,UAPP,United Australia Party,VENKAT,Manju,5,32657,GRN,The Greens (VIC),PULFORD,Adam,4,813,27.29
WA,235,Brand,0,,,First Preferences,,0,33394,ALP,Australian Labor Party,KING,Madeleine,2,35875,57.51
WA,235,Brand,0,,,First Preferences,,0,33398,LP,Liberal,PLEITER,Jack,3,26510,42.49
WA,235,Brand,32431,AUC,Australian Christians,VANDER VEN,Janine Joy,1,33394,ALP,Australian Labor Party,KING,Madeleine,2,920,33.75
WA,235,Brand,32431,AUC,Australian Christians,VANDER VEN,Janine Joy,1,33398,LP,Liberal,PLEITER,Jack,3,1806,66.25
WA,235,Brand,32479,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,MILLS,Karen-Lee,4,33394,ALP,Australian Labor Party,KING,Madeleine,2,492,35.76
WA,235,Brand,32479,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,MILLS,Karen-Lee,4,33398,LP,Liberal,PLEITER,Jack,3,884,64.24
WA,235,Brand,32156,GRN,The Greens (WA),FREEMAN,Jody,5,33394,ALP,Australian Labor Party,KING,Madeleine,2,7676,77.83
WA,235,Brand,32156,GRN,The Greens (WA),FREEMAN,Jody,5,33398,LP,Liberal,PLEITER,Jack,3,2187,22.17
WA,235,Brand,32529,UAPP,United Australia Party,JONES,Trevor,6,33394,ALP,Australian Labor Party,KING,Madeleine,2,983,38.25
WA,235,Brand,32529,UAPP,United Australia Party,JONES,Trevor,6,33398,LP,Liberal,PLEITER,Jack,3,1587,61.75
WA,235,Brand,33390,WAP,WESTERN AUSTRALIA PARTY,PHELAN,Blake,7,33394,ALP,Australian Labor Party,KING,Madeleine,2,1287,53.69
WA,235,Brand,33390,WAP,WESTERN AUSTRALIA PARTY,PHELAN,Blake,7,33398,LP,Liberal,PLEITER,Jack,3,1110,46.31
WA,235,Brand,33474,ON,Pauline Hanson's One Nation,CARTER,Travis,8,33394,ALP,Australian Labor Party,KING,Madeleine,2,3100,41.2
WA,235,Brand,33474,ON,Pauline Hanson's One Nation,CARTER,Travis,8,33398,LP,Liberal,PLEITER,Jack,3,4424,58.8
WA,317,Burt,0,,,First Preferences,,0,33506,ALP,Australian Labor Party,KEOGH,Matt,2,36058,55.07
WA,317,Burt,0,,,First Preferences,,0,33512,LP,Liberal,GOODE,David,6,29420,44.93
WA,317,Burt,32165,GRN,The Greens (WA),COLLINS,Simone,1,33506,ALP,Australian Labor Party,KEOGH,Matt,2,6794,82
WA,317,Burt,32165,GRN,The Greens (WA),COLLINS,Simone,1,33512,LP,Liberal,GOODE,David,6,1491,18
WA,317,Burt,33524,ON,Pauline Hanson's One Nation,DEVINCENTIS,Nicole,3,33506,ALP,Australian Labor Party,KEOGH,Matt,2,2181,42.63
WA,317,Burt,33524,ON,Pauline Hanson's One Nation,DEVINCENTIS,Nicole,3,33512,LP,Liberal,GOODE,David,6,2935,57.37
WA,317,Burt,33494,WAP,WESTERN AUSTRALIA PARTY,SAGISAKA,Sarcha,4,33506,ALP,Australian Labor Party,KEOGH,Matt,2,528,58.6
WA,317,Burt,33494,WAP,WESTERN AUSTRALIA PARTY,SAGISAKA,Sarcha,4,33512,LP,Liberal,GOODE,David,6,373,41.4
WA,317,Burt,32839,IND,Independent,NATION,Naomi,5,33506,ALP,Australian Labor Party,KEOGH,Matt,2,675,58.75
WA,317,Burt,32839,IND,Independent,NATION,Naomi,5,33512,LP,Liberal,GOODE,David,6,474,41.25
WA,317,Burt,32526,UAPP,United Australia Party,CHAWLA,Sahil,7,33506,ALP,Australian Labor Party,KEOGH,Matt,2,801,42.81
WA,317,Burt,32526,UAPP,United Australia Party,CHAWLA,Sahil,7,33512,LP,Liberal,GOODE,David,6,1070,57.19
WA,317,Burt,32390,AUC,Australian Christians,SPYKER,Warnar,8,33506,ALP,Australian Labor Party,KEOGH,Matt,2,491,14.89
WA,317,Burt,32390,AUC,Australian Christians,SPYKER,Warnar,8,33512,LP,Liberal,GOODE,David,6,2807,85.11
WA,317,Burt,32601,ASP,"Shooters, Fishers and Farmers",RAFFAELLI,Peter Joseph,9,33506,ALP,Australian Labor Party,KEOGH,Matt,2,886,45.62
WA,317,Burt,32601,ASP,"Shooters, Fishers and Farmers",RAFFAELLI,Peter Joseph,9,33512,LP,Liberal,GOODE,David,6,1056,54.38
WA,236,Canning,0,,,First Preferences,,0,33378,ALP,Australian Labor Party,TEEDE,Mellisa,7,24996,35.93
WA,236,Canning,0,,,First Preferences,,0,33386,LP,Liberal,HASTIE,Andrew,6,44580,64.07
WA,236,Canning,32486,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HEFFERNAN,Malcolm Phillip,1,33378,ALP,Australian Labor Party,TEEDE,Mellisa,7,429,26.81
WA,236,Canning,32486,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HEFFERNAN,Malcolm Phillip,1,33386,LP,Liberal,HASTIE,Andrew,6,1171,73.19
WA,236,Canning,33532,ON,Pauline Hanson's One Nation,WREFORD,Jackson,2,33378,ALP,Australian Labor Party,TEEDE,Mellisa,7,2219,34.12
WA,236,Canning,33532,ON,Pauline Hanson's One Nation,WREFORD,Jackson,2,33386,LP,Liberal,HASTIE,Andrew,6,4284,65.88
WA,236,Canning,32435,AUC,Australian Christians,van BURGEL,Jamie,3,33378,ALP,Australian Labor Party,TEEDE,Mellisa,7,195,11.05
WA,236,Canning,32435,AUC,Australian Christians,van BURGEL,Jamie,3,33386,LP,Liberal,HASTIE,Andrew,6,1569,88.95
WA,236,Canning,32168,GRN,The Greens (WA),MOFFAT,Jodie,4,33378,ALP,Australian Labor Party,TEEDE,Mellisa,7,5107,74.66
WA,236,Canning,32168,GRN,The Greens (WA),MOFFAT,Jodie,4,33386,LP,Liberal,HASTIE,Andrew,6,1733,25.34
WA,236,Canning,32530,UAPP,United Australia Party,VEEVERS,Steve,5,33378,ALP,Australian Labor Party,TEEDE,Mellisa,7,620,30.17
WA,236,Canning,32530,UAPP,United Australia Party,VEEVERS,Steve,5,33386,LP,Liberal,HASTIE,Andrew,6,1435,69.83
WA,236,Canning,33370,WAP,WESTERN AUSTRALIA PARTY,CLARKE,Brett,8,33378,ALP,Australian Labor Party,TEEDE,Mellisa,7,1379,53.99
WA,236,Canning,33370,WAP,WESTERN AUSTRALIA PARTY,CLARKE,Brett,8,33386,LP,Liberal,HASTIE,Andrew,6,1175,46.01
WA,237,Cowan,0,,,First Preferences,,0,33348,ALP,Australian Labor Party,ALY,Anne,2,32353,49.18
WA,237,Cowan,0,,,First Preferences,,0,33389,LP,Liberal,STEWART,Isaac,7,33438,50.82
WA,237,Cowan,32239,GRN,The Greens (WA),COOPER,Mark,1,33348,ALP,Australian Labor Party,ALY,Anne,2,6815,79.7
WA,237,Cowan,32239,GRN,The Greens (WA),COOPER,Mark,1,33389,LP,Liberal,STEWART,Isaac,7,1736,20.3
WA,237,Cowan,32934,UAPP,United Australia Party,WESTCOTT,Peter,3,33348,ALP,Australian Labor Party,ALY,Anne,2,892,41.09
WA,237,Cowan,32934,UAPP,United Australia Party,WESTCOTT,Peter,3,33389,LP,Liberal,STEWART,Isaac,7,1279,58.91
WA,237,Cowan,32778,AUC,Australian Christians,LEBRASSE,Andre,4,33348,ALP,Australian Labor Party,ALY,Anne,2,468,23.62
WA,237,Cowan,32778,AUC,Australian Christians,LEBRASSE,Andre,4,33389,LP,Liberal,STEWART,Isaac,7,1513,76.38
WA,237,Cowan,33450,ON,Pauline Hanson's One Nation,MUNDY,Sheila,5,33348,ALP,Australian Labor Party,ALY,Anne,2,1853,38.79
WA,237,Cowan,33450,ON,Pauline Hanson's One Nation,MUNDY,Sheila,5,33389,LP,Liberal,STEWART,Isaac,7,2924,61.21
WA,237,Cowan,32875,ASP,"Shooters, Fishers and Farmers",BEDFORD,Paul James,6,33348,ALP,Australian Labor Party,ALY,Anne,2,754,47.66
WA,237,Cowan,32875,ASP,"Shooters, Fishers and Farmers",BEDFORD,Paul James,6,33389,LP,Liberal,STEWART,Isaac,7,828,52.34
WA,238,Curtin,0,,,First Preferences,,0,33431,ALP,Australian Labor Party,MEECHAM,Rob,7,15692,24.54
WA,238,Curtin,0,,,First Preferences,,0,33444,LP,Liberal,HAMMOND,Celia,3,48256,75.46
WA,238,Curtin,32580,UAPP,United Australia Party,LEVER,Joan Anne,1,33431,ALP,Australian Labor Party,MEECHAM,Rob,7,243,21.81
WA,238,Curtin,32580,UAPP,United Australia Party,LEVER,Joan Anne,1,33444,LP,Liberal,HAMMOND,Celia,3,871,78.19
WA,238,Curtin,32149,GRN,The Greens (WA),PIDGEON,Cameron,2,33431,ALP,Australian Labor Party,MEECHAM,Rob,7,11227,81.08
WA,238,Curtin,32149,GRN,The Greens (WA),PIDGEON,Cameron,2,33444,LP,Liberal,HAMMOND,Celia,3,2620,18.92
WA,238,Curtin,32634,IND,Independent,STEWART,Louise,4,33431,ALP,Australian Labor Party,MEECHAM,Rob,7,3613,52.35
WA,238,Curtin,32634,IND,Independent,STEWART,Louise,4,33444,LP,Liberal,HAMMOND,Celia,3,3289,47.65
WA,238,Curtin,33453,ON,Pauline Hanson's One Nation,EDGAR,Bill,5,33431,ALP,Australian Labor Party,MEECHAM,Rob,7,286,27.13
WA,238,Curtin,33453,ON,Pauline Hanson's One Nation,EDGAR,Bill,5,33444,LP,Liberal,HAMMOND,Celia,3,768,72.87
WA,238,Curtin,32470,AUC,Australian Christians,KINGSFORD,Deonne,6,33431,ALP,Australian Labor Party,MEECHAM,Rob,7,139,16.28
WA,238,Curtin,32470,AUC,Australian Christians,KINGSFORD,Deonne,6,33444,LP,Liberal,HAMMOND,Celia,3,715,83.72
WA,238,Curtin,33420,WAP,WESTERN AUSTRALIA PARTY,MANGANO,Andrew,8,33431,ALP,Australian Labor Party,MEECHAM,Rob,7,566,42.14
WA,238,Curtin,33420,WAP,WESTERN AUSTRALIA PARTY,MANGANO,Andrew,8,33444,LP,Liberal,HAMMOND,Celia,3,777,57.86
WA,312,Durack,0,,,First Preferences,,0,33500,ALP,Australian Labor Party,MORROW,Sharyn,5,16742,32.72
WA,312,Durack,0,,,First Preferences,,0,33536,LP,Liberal,PRICE,Melissa,1,34429,67.28
WA,312,Durack,33435,WAP,WESTERN AUSTRALIA PARTY,MOUNSEY,Gary,2,33500,ALP,Australian Labor Party,MORROW,Sharyn,5,1384,47.81
WA,312,Durack,33435,WAP,WESTERN AUSTRALIA PARTY,MOUNSEY,Gary,2,33536,LP,Liberal,PRICE,Melissa,1,1511,52.19
WA,312,Durack,33531,ON,Pauline Hanson's One Nation,GOULD,Grahame,3,33500,ALP,Australian Labor Party,MORROW,Sharyn,5,2554,34.48
WA,312,Durack,33531,ON,Pauline Hanson's One Nation,GOULD,Grahame,3,33536,LP,Liberal,PRICE,Melissa,1,4853,65.52
WA,312,Durack,32187,GRN,The Greens (WA),MAMID,Johani,4,33500,ALP,Australian Labor Party,MORROW,Sharyn,5,4655,74.04
WA,312,Durack,32187,GRN,The Greens (WA),MAMID,Johani,4,33536,LP,Liberal,PRICE,Melissa,1,1632,25.96
WA,312,Durack,32525,UAPP,United Australia Party,HATTON,Brenden,6,33500,ALP,Australian Labor Party,MORROW,Sharyn,5,736,35.33
WA,312,Durack,32525,UAPP,United Australia Party,HATTON,Brenden,6,33536,LP,Liberal,PRICE,Melissa,1,1347,64.67
WA,312,Durack,32959,NP,The Nationals,BOURNE,Scott,7,33500,ALP,Australian Labor Party,MORROW,Sharyn,5,1318,16.73
WA,312,Durack,32959,NP,The Nationals,BOURNE,Scott,7,33536,LP,Liberal,PRICE,Melissa,1,6560,83.27
WA,239,Forrest,0,,,First Preferences,,0,33392,ALP,Australian Labor Party,SANFORD,Wayne,7,19126,28.72
WA,239,Forrest,0,,,First Preferences,,0,33415,LP,Liberal,MARINO,Nola,3,47470,71.28
WA,239,Forrest,32153,GRN,The Greens (WA),BOSHAMMER,Nerilee,1,33392,ALP,Australian Labor Party,SANFORD,Wayne,7,8248,70.83
WA,239,Forrest,32153,GRN,The Greens (WA),BOSHAMMER,Nerilee,1,33415,LP,Liberal,MARINO,Nola,3,3397,29.17
WA,239,Forrest,32527,ASP,"Shooters, Fishers and Farmers",McCALL,Mark,2,33392,ALP,Australian Labor Party,SANFORD,Wayne,7,1086,37.7
WA,239,Forrest,32527,ASP,"Shooters, Fishers and Farmers",McCALL,Mark,2,33415,LP,Liberal,MARINO,Nola,3,1795,62.3
WA,239,Forrest,33463,ON,Pauline Hanson's One Nation,JAMIESON,Kalven Wayne,4,33392,ALP,Australian Labor Party,SANFORD,Wayne,7,1923,35.8
WA,239,Forrest,33463,ON,Pauline Hanson's One Nation,JAMIESON,Kalven Wayne,4,33415,LP,Liberal,MARINO,Nola,3,3448,64.2
WA,239,Forrest,32160,IND,Independent,MARSDEN,Alexander,5,33392,ALP,Australian Labor Party,SANFORD,Wayne,7,616,49.76
WA,239,Forrest,32160,IND,Independent,MARSDEN,Alexander,5,33415,LP,Liberal,MARINO,Nola,3,622,50.24
WA,239,Forrest,33356,WAP,WESTERN AUSTRALIA PARTY,MOLYNEUX,Ian Bruce,6,33392,ALP,Australian Labor Party,SANFORD,Wayne,7,536,45.93
WA,239,Forrest,33356,WAP,WESTERN AUSTRALIA PARTY,MOLYNEUX,Ian Bruce,6,33415,LP,Liberal,MARINO,Nola,3,631,54.07
WA,239,Forrest,32505,UAPP,United Australia Party,BROMLEY,Dale Geoffrey,8,33392,ALP,Australian Labor Party,SANFORD,Wayne,7,522,33.38
WA,239,Forrest,32505,UAPP,United Australia Party,BROMLEY,Dale Geoffrey,8,33415,LP,Liberal,MARINO,Nola,3,1042,66.62
WA,240,Fremantle,0,,,First Preferences,,0,33411,ALP,Australian Labor Party,WILSON,Josh,2,34636,52.09
WA,240,Fremantle,0,,,First Preferences,,0,33414,LP,Liberal,ROBINS,Nicole,6,31862,47.91
WA,240,Fremantle,33407,WAP,WESTERN AUSTRALIA PARTY,KNAPP,Janetia,1,33411,ALP,Australian Labor Party,WILSON,Josh,2,1473,63.14
WA,240,Fremantle,33407,WAP,WESTERN AUSTRALIA PARTY,KNAPP,Janetia,1,33414,LP,Liberal,ROBINS,Nicole,6,860,36.86
WA,240,Fremantle,33529,ON,Pauline Hanson's One Nation,WEARY,Brett,3,33411,ALP,Australian Labor Party,WILSON,Josh,2,1459,41.87
WA,240,Fremantle,33529,ON,Pauline Hanson's One Nation,WEARY,Brett,3,33414,LP,Liberal,ROBINS,Nicole,6,2026,58.13
WA,240,Fremantle,32532,UAPP,United Australia Party,LEVER,Fatima,4,33411,ALP,Australian Labor Party,WILSON,Josh,2,690,39.05
WA,240,Fremantle,32532,UAPP,United Australia Party,LEVER,Fatima,4,33414,LP,Liberal,ROBINS,Nicole,6,1077,60.95
WA,240,Fremantle,32255,SAL,Socialist Alliance,WAINWRIGHT,Sam,5,33411,ALP,Australian Labor Party,WILSON,Josh,2,860,86.87
WA,240,Fremantle,32255,SAL,Socialist Alliance,WAINWRIGHT,Sam,5,33414,LP,Liberal,ROBINS,Nicole,6,130,13.13
WA,240,Fremantle,32170,GRN,The Greens (WA),HUTCHINSON,Jesse,7,33411,ALP,Australian Labor Party,WILSON,Josh,2,12404,85.11
WA,240,Fremantle,32170,GRN,The Greens (WA),HUTCHINSON,Jesse,7,33414,LP,Liberal,ROBINS,Nicole,6,2170,14.89
WA,240,Fremantle,32428,AUC,Australian Christians,MULDER,Laetisia,8,33411,ALP,Australian Labor Party,WILSON,Josh,2,330,22.66
WA,240,Fremantle,32428,AUC,Australian Christians,MULDER,Laetisia,8,33414,LP,Liberal,ROBINS,Nicole,6,1126,77.34
WA,305,Hasluck,0,,,First Preferences,,0,33372,ALP,Australian Labor Party,MARTIN,James,4,25792,41.25
WA,305,Hasluck,0,,,First Preferences,,0,33410,LP,Liberal,WYATT,Ken,3,36735,58.75
WA,305,Hasluck,33364,ASP,"Shooters, Fishers and Farmers",WHITE-HARTIG,Fiona,1,33372,ALP,Australian Labor Party,MARTIN,James,4,895,36.74
WA,305,Hasluck,33364,ASP,"Shooters, Fishers and Farmers",WHITE-HARTIG,Fiona,1,33410,LP,Liberal,WYATT,Ken,3,1541,63.26
WA,305,Hasluck,33249,WAP,WESTERN AUSTRALIA PARTY,PHELAN,Stephen,2,33372,ALP,Australian Labor Party,MARTIN,James,4,723,46.89
WA,305,Hasluck,33249,WAP,WESTERN AUSTRALIA PARTY,PHELAN,Stephen,2,33410,LP,Liberal,WYATT,Ken,3,819,53.11
WA,305,Hasluck,32531,AUC,Australian Christians,WILLIAMS,Brady John,5,33372,ALP,Australian Labor Party,MARTIN,James,4,261,15.54
WA,305,Hasluck,32531,AUC,Australian Christians,WILLIAMS,Brady John,5,33410,LP,Liberal,WYATT,Ken,3,1418,84.46
WA,305,Hasluck,33457,ON,Pauline Hanson's One Nation,ORR,Tim,6,33372,ALP,Australian Labor Party,MARTIN,James,4,1605,36.11
WA,305,Hasluck,33457,ON,Pauline Hanson's One Nation,ORR,Tim,6,33410,LP,Liberal,WYATT,Ken,3,2840,63.89
WA,305,Hasluck,32648,UAPP,United Australia Party,DALE,Mike,7,33372,ALP,Australian Labor Party,MARTIN,James,4,582,30.31
WA,305,Hasluck,32648,UAPP,United Australia Party,DALE,Mike,7,33410,LP,Liberal,WYATT,Ken,3,1338,69.69
WA,305,Hasluck,32432,GRN,The Greens (WA),MILES,Lee-Anne,8,33372,ALP,Australian Labor Party,MARTIN,James,4,7705,79.84
WA,305,Hasluck,32432,GRN,The Greens (WA),MILES,Lee-Anne,8,33410,LP,Liberal,WYATT,Ken,3,1946,20.16
WA,242,Moore,0,,,First Preferences,,0,33416,ALP,Australian Labor Party,O'GORMAN,Tony,6,21760,32.35
WA,242,Moore,0,,,First Preferences,,0,33452,LP,Liberal,GOODENOUGH,Ian,2,45503,67.65
WA,242,Moore,33490,ON,Pauline Hanson's One Nation,WALSH,Tyler,1,33416,ALP,Australian Labor Party,O'GORMAN,Tony,6,1311,31.87
WA,242,Moore,33490,ON,Pauline Hanson's One Nation,WALSH,Tyler,1,33452,LP,Liberal,GOODENOUGH,Ian,2,2802,68.13
WA,242,Moore,32186,GRN,The Greens (WA),VUJCICH,Daniel,3,33416,ALP,Australian Labor Party,O'GORMAN,Tony,6,8263,76.97
WA,242,Moore,32186,GRN,The Greens (WA),VUJCICH,Daniel,3,33452,LP,Liberal,GOODENOUGH,Ian,2,2472,23.03
WA,242,Moore,32520,AUC,Australian Christians,HOST,Rex,4,33416,ALP,Australian Labor Party,O'GORMAN,Tony,6,232,18.43
WA,242,Moore,32520,AUC,Australian Christians,HOST,Rex,4,33452,LP,Liberal,GOODENOUGH,Ian,2,1027,81.57
WA,242,Moore,33432,WAP,WESTERN AUSTRALIA PARTY,JACOBS,Jen,5,33416,ALP,Australian Labor Party,O'GORMAN,Tony,6,673,47.13
WA,242,Moore,33432,WAP,WESTERN AUSTRALIA PARTY,JACOBS,Jen,5,33452,LP,Liberal,GOODENOUGH,Ian,2,755,52.87
WA,242,Moore,32348,IND,Independent,MURPHY,Ziggi,7,33416,ALP,Australian Labor Party,O'GORMAN,Tony,6,1300,54.39
WA,242,Moore,32348,IND,Independent,MURPHY,Ziggi,7,33452,LP,Liberal,GOODENOUGH,Ian,2,1090,45.61
WA,242,Moore,32535,UAPP,United Australia Party,CHILCOTT,Rod,8,33416,ALP,Australian Labor Party,O'GORMAN,Tony,6,505,31.74
WA,242,Moore,32535,UAPP,United Australia Party,CHILCOTT,Rod,8,33452,LP,Liberal,GOODENOUGH,Ian,2,1086,68.26
WA,243,O'Connor,0,,,First Preferences,,0,33366,ALP,Australian Labor Party,PAYNE,Shelley,3,18243,33.55
WA,243,O'Connor,0,,,First Preferences,,0,33380,LP,Liberal,WILSON,Rick,5,36135,66.45
WA,243,O'Connor,32956,NP,The Nationals,HASSELL,John,1,33366,ALP,Australian Labor Party,PAYNE,Shelley,3,1914,17.73
WA,243,O'Connor,32956,NP,The Nationals,HASSELL,John,1,33380,LP,Liberal,WILSON,Rick,5,8881,82.27
WA,243,O'Connor,32146,GRN,The Greens (WA),GILMOUR,Nelson Blake,2,33366,ALP,Australian Labor Party,PAYNE,Shelley,3,5755,79.43
WA,243,O'Connor,32146,GRN,The Greens (WA),GILMOUR,Nelson Blake,2,33380,LP,Liberal,WILSON,Rick,5,1490,20.57
WA,243,O'Connor,32503,UAPP,United Australia Party,FELS,Anthony James,4,33366,ALP,Australian Labor Party,PAYNE,Shelley,3,587,36.73
WA,243,O'Connor,32503,UAPP,United Australia Party,FELS,Anthony James,4,33380,LP,Liberal,WILSON,Rick,5,1011,63.27
WA,243,O'Connor,33328,AUC,Australian Christians,'t HART,Ian,6,33366,ALP,Australian Labor Party,PAYNE,Shelley,3,328,12.98
WA,243,O'Connor,33328,AUC,Australian Christians,'t HART,Ian,6,33380,LP,Liberal,WILSON,Rick,5,2199,87.02
WA,243,O'Connor,33354,WAP,WESTERN AUSTRALIA PARTY,SWIFT,Peter,7,33366,ALP,Australian Labor Party,PAYNE,Shelley,3,651,50.9
WA,243,O'Connor,33354,WAP,WESTERN AUSTRALIA PARTY,SWIFT,Peter,7,33380,LP,Liberal,WILSON,Rick,5,628,49.1
WA,243,O'Connor,33417,ON,Pauline Hanson's One Nation,SMITH,Dean,8,33366,ALP,Australian Labor Party,PAYNE,Shelley,3,2690,37.09
WA,243,O'Connor,33417,ON,Pauline Hanson's One Nation,SMITH,Dean,8,33380,LP,Liberal,WILSON,Rick,5,4562,62.91
WA,243,O'Connor,33653,GAP,The Great Australian Party,ROBINSON,Nicholas Andrew,9,33366,ALP,Australian Labor Party,PAYNE,Shelley,3,368,41.68
WA,243,O'Connor,33653,GAP,The Great Australian Party,ROBINSON,Nicholas Andrew,9,33380,LP,Liberal,WILSON,Rick,5,515,58.32
WA,244,Pearce,0,,,First Preferences,,0,33343,ALP,Australian Labor Party,TRAVERS,Kim,2,29027,39.92
WA,244,Pearce,0,,,First Preferences,,0,33399,LP,Liberal,PORTER,Christian,3,43689,60.08
WA,244,Pearce,33430,ON,Pauline Hanson's One Nation,OLD,Sandy,1,33343,ALP,Australian Labor Party,TRAVERS,Kim,2,3296,40.2
WA,244,Pearce,33430,ON,Pauline Hanson's One Nation,OLD,Sandy,1,33399,LP,Liberal,PORTER,Christian,3,4903,59.8
WA,244,Pearce,33377,WAP,WESTERN AUSTRALIA PARTY,CALAUTTI,Michael,4,33343,ALP,Australian Labor Party,TRAVERS,Kim,2,652,49.96
WA,244,Pearce,33377,WAP,WESTERN AUSTRALIA PARTY,CALAUTTI,Michael,4,33399,LP,Liberal,PORTER,Christian,3,653,50.04
WA,244,Pearce,32615,AUC,Australian Christians,STRAUSS,Magdeleen,5,33343,ALP,Australian Labor Party,TRAVERS,Kim,2,310,19.27
WA,244,Pearce,32615,AUC,Australian Christians,STRAUSS,Magdeleen,5,33399,LP,Liberal,PORTER,Christian,3,1299,80.73
WA,244,Pearce,32257,GRN,The Greens (WA),MARSHALL,Eugene,6,33343,ALP,Australian Labor Party,TRAVERS,Kim,2,6519,75.14
WA,244,Pearce,32257,GRN,The Greens (WA),MARSHALL,Eugene,6,33399,LP,Liberal,PORTER,Christian,3,2157,24.86
WA,244,Pearce,32940,NP,The Nationals,BLYTH,Steve,7,33343,ALP,Australian Labor Party,TRAVERS,Kim,2,223,16.62
WA,244,Pearce,32940,NP,The Nationals,BLYTH,Steve,7,33399,LP,Liberal,PORTER,Christian,3,1119,83.38
WA,244,Pearce,32656,UAPP,United Australia Party,FORSTER,Rob,8,33343,ALP,Australian Labor Party,TRAVERS,Kim,2,816,32.71
WA,244,Pearce,32656,UAPP,United Australia Party,FORSTER,Rob,8,33399,LP,Liberal,PORTER,Christian,3,1679,67.29
WA,244,Pearce,32776,ASP,"Shooters, Fishers and Farmers",WILLIAMSON,Ross,9,33343,ALP,Australian Labor Party,TRAVERS,Kim,2,859,40.42
WA,244,Pearce,32776,ASP,"Shooters, Fishers and Farmers",WILLIAMSON,Ross,9,33399,LP,Liberal,PORTER,Christian,3,1266,59.58
WA,244,Pearce,32118,IND,Independent,BUTLAND,Colin,10,33343,ALP,Australian Labor Party,TRAVERS,Kim,2,743,51.03
WA,244,Pearce,32118,IND,Independent,BUTLAND,Colin,10,33399,LP,Liberal,PORTER,Christian,3,713,48.97
WA,245,Perth,0,,,First Preferences,,0,33510,ALP,Australian Labor Party,GORMAN,Patrick,2,30207,47.94
WA,245,Perth,0,,,First Preferences,,0,33526,LP,Liberal,GRAYDEN,Jim,3,32800,52.06
WA,245,Perth,33497,WAP,WESTERN AUSTRALIA PARTY,BOXALL,Jane,1,33510,ALP,Australian Labor Party,GORMAN,Patrick,2,1228,55.27
WA,245,Perth,33497,WAP,WESTERN AUSTRALIA PARTY,BOXALL,Jane,1,33526,LP,Liberal,GRAYDEN,Jim,3,994,44.73
WA,245,Perth,33550,FUT,Science Party,DAVIES,Gary,4,33510,ALP,Australian Labor Party,GORMAN,Patrick,2,821,61.78
WA,245,Perth,33550,FUT,Science Party,DAVIES,Gary,4,33526,LP,Liberal,GRAYDEN,Jim,3,508,38.22
WA,245,Perth,32641,UAPP,United Australia Party,HOPKINS,Chas,5,33510,ALP,Australian Labor Party,GORMAN,Patrick,2,489,29.44
WA,245,Perth,32641,UAPP,United Australia Party,HOPKINS,Chas,5,33526,LP,Liberal,GRAYDEN,Jim,3,1172,70.56
WA,245,Perth,32155,GRN,The Greens (WA),PERKS,Caroline,6,33510,ALP,Australian Labor Party,GORMAN,Patrick,2,14304,86.42
WA,245,Perth,32155,GRN,The Greens (WA),PERKS,Caroline,6,33526,LP,Liberal,GRAYDEN,Jim,3,2248,13.58
WA,245,Perth,33537,ON,Pauline Hanson's One Nation,LOWNDS,Mel,7,33510,ALP,Australian Labor Party,GORMAN,Patrick,2,803,34.42
WA,245,Perth,33537,ON,Pauline Hanson's One Nation,LOWNDS,Mel,7,33526,LP,Liberal,GRAYDEN,Jim,3,1530,65.58
WA,245,Perth,33539,FLUX,VOTEFLUX.ORG | Upgrade Democracy!,GREENING,Curtis,8,33510,ALP,Australian Labor Party,GORMAN,Patrick,2,324,53.82
WA,245,Perth,33539,FLUX,VOTEFLUX.ORG | Upgrade Democracy!,GREENING,Curtis,8,33526,LP,Liberal,GRAYDEN,Jim,3,278,46.18
WA,246,Stirling,0,,,First Preferences,,0,33578,ALP,Australian Labor Party,MARKEY,Melita,7,27623,40.4
WA,246,Stirling,0,,,First Preferences,,0,33591,LP,Liberal,CONNELLY,Vince,4,40757,59.6
WA,246,Stirling,33599,ON,Pauline Hanson's One Nation,YOUNG,Angus,1,33578,ALP,Australian Labor Party,MARKEY,Melita,7,985,31.48
